pref,city,name,addr,phone,note
東京都,世田谷区,喜多見児童館,〒157-0067 世田谷区喜多見2-10-40,03-3417-9151,
東京都,世田谷区,大蔵１－８－１８ エスト大蔵１ おでかけひろばプレイス 民家,〒157-0074,03-6411-0832,
東京都,世田谷区,子育てステーション世田谷おでかけひろば,〒154-0004,03-3411-8301,
東京都,世田谷区,子育てステーション梅丘おでかけひろばMani,〒156-0043 東京都世田谷区松原６－４１－７,03-6379-0957,
東京都,世田谷区,子育てステーション烏山おでかけひろば,〒157-0062 東京都世田谷区南烏山５－１７－５,03-5384-7612,
東京都,世田谷区,山野児童館,〒157-0073 世田谷区砧4-1-7,03-3417-8217,
東京都,世田谷区,成城8-27-17成城つくしんぼ けやき広場,〒157-0066,03-5490-2100,
東京都,世田谷区,成城さくら児童館,〒157-0066 世田谷区成城3-18-23,03-3417-9411,
東京都,世田谷区,成城６－５－３４成城コルティ 子育てステーション成城おでかけひろば,〒157-0066,03-5490-7269,
東京都,世田谷区,新町児童館,〒154-0014 世田谷区新町2-23-4-101,03-3426-3314,
東京都,世田谷区,松沢児童館,〒156-0044 東京都世田谷区赤堤４－３７－１４,03-3328-9266,
東京都,世田谷区,桜丘児童館,〒156-0054 東京都世田谷区桜丘５－１４－１,03-3439-0641,
東京都,世田谷区,桜新町２－８－１世田谷目黒 子育てステーション桜新町おでかけひろば,〒154-0015,03-5426-2203,
東京都,世田谷区,森の児童館,〒158-0093 世田谷区上野毛4-29-18,03-3704-4917,
東京都,世田谷区,池尻児童館,〒154-0001 世田谷区池尻２－３－１１,03-3422-0411,
東京都,世田谷区,深沢児童館,〒158-0081 世田谷区深沢4-33-11,03-3705-4123,
東京都,世田谷区,烏山児童館,〒157-0062 世田谷区南烏山4-26-3,03-3309-3003,
東京都,世田谷区,玉川4-16-6区立玉川保育園 おでかけひろばひまわり,〒158-0094,03-5717-6927,
東京都,世田谷区,玉川台児童館,〒158-0096 東京都世田谷区玉川台１－６－１５,03-3709-4163,
東京都,世田谷区,生活クラブ子育て広場ぶらんこ,〒156-0051 東京都世田谷区宮坂3-13-13生活クラブ館2階,03-5426-5214,
東京都,世田谷区,祖師谷6-33-5世田谷つくしん みずき広場,〒157-0072,03-5384-5800,
東京都,世田谷区,祖師谷児童館,〒157-0072 世田谷区祖師谷4-28-6-101,03-3789-5633,
東京都,世田谷区,等々力児童館,〒158-0082 東京都世田谷区等々力３－２５－１６,03-3703-3506,
東京都,世田谷区,粕谷児童館,〒157-0063 世田谷区粕谷4-13-6,03-3305-7171,
東京都,世田谷区,船橋児童館,〒156-0055 世田谷区船橋5-17-28,03-3303-1876,
東京都,世田谷区,野沢児童館,〒154-0003 東京都世田谷区野沢１－８－１４,03-3418-5578,
東京都,世田谷区,鎌田児童館,〒157-0077 東京都世田谷区鎌田３－３５－１,03-3709-6911,
東京都,世田谷区,駒沢5-2-7駒沢わこう保育園 おでかけひろばCIRCUS,〒154-0012,03-3702-5380,
東京都,中央区,中央区立堀留町児童館 子育て交流サロン「あかちゃん天国」,〒103-0012 東京都中央区日本橋堀留町1-1-1 堀留町児童館,03-3661-8937,
東京都,中央区,中央区立子ども家庭支援センター「きらら中央」勝どき分室 子育て交流サロン「あかちゃん天国」,〒104-0054 東京都中央区勝どき1-4-1 子ども家庭支援センター,03-3534-2103,
東京都,中央区,中央区立新川児童館 子育て交流サロン「あかちゃん天国」,〒104-0033 東京都中央区新川２－１３－４ 新川児童館,03-3553-2084,
東京都,中央区,中央区立晴海児童館 子育て交流サロン「あかちゃん天国」,〒104-0053 東京都中央区晴海２－４－３１ 晴海児童館,03-3534-3021,
東京都,中央区,中央区立月島児童館 子育て交流サロン「あかちゃん天国」,〒104-8585 東京都中央区月島４－１－１ 月島児童館,03-3533-0885,
東京都,中央区,中央区立浜町児童館 子育て交流サロン「あかちゃん天国」,〒103-0007 東京都中央区日本橋浜町3-37-1 浜町児童館,03-3669-3386,
東京都,中央区,中央区立築地児童館 子育て交流サロン「あかちゃん天国」,〒104-0045 東京都中央区築地７-９-１７ 築地児童館,03-3544-0127,
東京都,中野区,いちごルーム,〒164-0002 東京都中野区上高田1-17-5,03-3386-1301,
東京都,中野区,かみさぎ児童館,〒165-0031 東京都中野区上鷺宮3-9-19,03-3998-0074,
東京都,中野区,すくすくクラブ,〒164-0013 東京都中野区弥生町5-11-26,03-5340-7748,
東京都,中野区,どんぐり,〒164-0011 中野区中央3-19-1,070-7494-0340,
東京都,中野区,にじいろルーム,〒164-0001 東京都中野区中野2-26-1,03-6382-6811,
東京都,中野区,ぴよぴよひろば,〒164-0001 東京都中野区中央2-18-21,03-3365-8911,
東京都,中野区,ぴよぴよひろば 公共施設 1640001,〒365-8911,03-3365-8911,
東京都,中野区,みずちゃんルーム,〒165-0022 東京都中野区江古田1-9-24,03-3954-6755,
東京都,中野区,みなみ児童館,〒164-0014 東京都中野区南台5-15-3,03-3382-7399,
東京都,中野区,パレットひろば,〒164-0001 中野区中野5-26-11,03-3387-5117,
東京都,中野区,北原児童館,〒165-0027 東京都中野区野方6-35-13,03-3337-9632,
東京都,中野区,南中野児童館,〒164-0013 東京都中野区弥生町1-14-6,03-3382-1687,
東京都,中野区,大和児童館,〒165-0034 東京都中野区大和町2-8-12,03-3330-3261,
東京都,中野区,大和西児童館,〒165-0034 東京都中野区大和町4-14-9,03-3330-5399,
東京都,中野区,子育てひろばベアーズ,〒164-0011 東京都中野区中央3-41-12,03-5340-7921,
東京都,中野区,宮の台児童館,〒164-0012 東京都中野区本町4-8-16,03-3384-4449,
東京都,中野区,宮の台児童館,〒164-0012 東京都中野区本町4-8-16,03-3384-4449,
東京都,中野区,弥生児童館,〒164-0013 東京都中野区弥生町1-14-6,03-3372-0841,
東京都,中野区,文園児童館,〒164-0001 東京都中野区中野6-10-6,03-3367-8106,
東京都,中野区,新井薬師児童館,〒165-0026 東京都中野区新井5-4-17,03-3389-5438,
東京都,中野区,朝日が丘児童館,〒164-0012 東京都中野区本町2-32-14,03-3373-0380,
東京都,中野区,若宮児童館,〒165-0033 東京都中野区若宮3-54-7,03-3330-7899,
東京都,中野区,西中野児童館,〒165-0035 東京都中野区白鷺3-15-5,03-3339-9826,
東京都,中野区,野方児童館,〒165-0026 東京都中野区新井2-48-10,03-3387-8836,
東京都,中野区,集いのひろば,〒165-0031 中野区上鷺宮5-28-28,03-5971-8071,
東京都,中野区,鷺宮児童館,〒165-0032 東京都中野区鷺宮3-40-13,03-3337-8430,
東京都,八丈町,八丈町子ども家庭支援センター,〒100-1498 東京都八丈島八丈町大賀郷2551番地2,04996-2-4300,
東京都,八王子市,からまつ保育園,〒193-0801 東京都八王子市川口町1543,042-654-3377,
東京都,八王子市,せいがの森こども園,〒192-0363 八王子市別所1-73,042-670-7167,
東京都,八王子市,つくし保育園,〒192-0046 東京都八王子市明神町1-22-20,042-643-5294,
東京都,八王子市,なみのり第二保育園,〒192-0372 八王子市下柚木3-5,042-679-1515,
東京都,八王子市,まつの木保育園,〒192-0362 東京都八王子市松木6-2,042-670-8400,
東京都,八王子市,めぐみ第二保育園,〒192-0375 八王子市鑓水2-79,042-670-8817,
東京都,八王子市,わらべうつき台保育園,〒192-0023 東京都八王子市久保山町1-21,042-692-4189,
東京都,八王子市,中郷子ども・若者育成支援センター,〒193-0824 八王子市長房町891-2,042-663-6770,
東京都,八王子市,中野子ども・若者育成支援センター,〒192-0042 八王子市中野山王3-6-27,042-624-9559,
東京都,八王子市,元八王子子ども・若者育成支援センター,〒193-0816 八王子市大楽寺508-3,042-625-6484,
東京都,八王子市,光明第七こども園,〒192-0005 東京都八王子市宮下町354,042-691-1847,
東京都,八王子市,八王子ひまわり保育園,〒193-0944 東京都八王子市館町1629,042-661-3046,
東京都,八王子市,八王子市立北野保育園（ぽっぽひろば）,〒192-0906 東京都八王子市北野町570-12,042-644-3725,
東京都,八王子市,八王子市立子安保育園（こやすっこ広場）,〒192-0904 東京都八王子市子安町4-31-1,042-622-3343,
東京都,八王子市,八王子市立津久田保育園（つくしっこ広場）,〒192-0042 東京都八王子市中野山王3-22-3,042-622-7390,
東京都,八王子市,共励こども園,〒192-0046 東京都八王子市明神町1-9-14,042-631-4670,
東京都,八王子市,共励第二こども園,〒193-0801 東京都八王子市川口町2631,042-654-4005,
東京都,八王子市,北野子ども・若者育成支援センター,〒192-0906 八王子市北野町549-9,042-645-8580,
東京都,八王子市,南大谷子ども・若者育成支援センター,〒192-0034 八王子市大谷町46-1,042-645-0482,
東京都,八王子市,堀之内3-29-16 金子スポー 親子つどいの広場堀之内 空き店舗,〒192-0355,042-670-9190,
東京都,八王子市,大和田町5-10-2 SYOJIビル 親子つどいの広場大和田 空き店舗,〒192-0045,042-649-5785,
東京都,八王子市,大楽寺町419-1 元八王子事 親子つどいの広場元八王子,〒193-0816,042-649-6332,
東京都,八王子市,川口子ども・若者育成支援センター,〒193-0801 八王子市川口町3974,042-654-4757,
東京都,八王子市,川口町3838 川口やまゆり館 親子つどいの広場川口,〒193-0801,042-652-9048,
東京都,八王子市,幼保連携型認定こども園せいび,〒192-0364 八王子市南大沢5-12,042-675-1551,
東京都,八王子市,散田町3-16-20 シャトレ西八 親子つどいの広場西八王子 空き店舗,〒193-0832,042-673-5688,
東京都,八王子市,敬愛フレンド保育園,〒192-0373 東京都八王子市上柚木3-7,042-678-2921,
東京都,八王子市,旭町1-1 セレオ八王子北館7 親子つどいの広場旭町 空き店舗,〒192-0083,042-686-3356,
東京都,八王子市,松が谷子ども・若者育成支援センター,〒192-0354 八王子市松が谷13,042-675-0151,
東京都,八王子市,浅川保育園,〒193-0834 東京都八王子市東浅川町968,042-661-0516,
東京都,八王子市,浅川子ども・若者育成支援センター,〒193-0845 八王子市初沢町1323,042-665-2506,
東京都,八王子市,白百合寺田保育園,〒193-0943 八王子市寺田町432-126,042-664-5992,
東京都,八王子市,白百合椚田保育園,〒193-0942 八王子市椚田町529-5,042-666-7535,
東京都,八王子市,省我保育園,〒192-0045 東京都八王子市大和田町7-6-17,042-646-7835,
東京都,八王子市,立元八王子保育園（もとはちっこ広,〒093-0822 東京都八王子市弐分方町739,042-625-8005,
東京都,八王子市,立千人保育園（千人あそびのひろ,〒193-0295 東京都八王子市千人町3-5-17,042-661-3360,
東京都,八王子市,立恩方保育園（すくすく山の子広,〒192-0154 東京都八王子市下恩方町1314,042-651-3851,
東京都,八王子市,立長房中央保育園（ぷりんぷりんひ,〒193-0824 東京都八王子市長房町588 都営西29号棟,042-662-2060,
東京都,八王子市,立高尾保育園（てんぐちゃんひろ,〒193-0844 東京都八王子市高尾町1737,042-661-2431,
東京都,八王子市,親子つどいの広場みなみ野,〒192-0916 東京都八王子市みなみ野6-1-1,042-683-0078,
東京都,八王子市,親子つどいの広場南大沢,〒192-0364 東京都八王子市南大沢2-16,042-670-9299,
東京都,八王子市,親子つどいの広場東町,〒192-0082 東京都八王子市東町5-6 クリエイトホール1階,042-649-5929,
東京都,八王子市,親子つどいの広場石川,〒192-0032 東京都八王子市石川町481 石川事務所2階,042-649-5211,
東京都,八王子市,館ヶ丘子ども・若者育成支援センター,〒193-0944 八王子市館町1097-57,042-665-5231,
東京都,利島村,利島村子育てひろば,〒100-0301 東京都利島村１０５番地,04992-9-0018,
東京都,北区,いろむすび親子ひろば,〒114-0032 東京都北区中十条４－１７－１ コトニア赤羽,080-4799-3171,
東京都,北区,八幡山子どもセンター,〒114-0032 東京都北区中十条4-15-7,03-3905-0713,
東京都,北区,十条台子どもセンター,〒114-0032 東京都北区中十条1-2-18,03-3905-7120,
東京都,北区,志茂子ども交流館,〒115-0042 東京都北区志茂5-18-3,03-3902-4646,
東京都,北区,東十条東児童館,〒114-0001 東京都北区東十条3-10-1,03-3912-3078,
東京都,北区,栄町子どもセンター,"〒114-0005 東京都北区栄町33-3 栄町保育園2,3階",03-3911-5836,
東京都,北区,桐ケ丘児童館,〒115-0054 東京都北区桐ケ丘1-16-27-102,03-3906-7763,
東京都,北区,浮間子ども・ティーンズセンター,〒115-0051 東京都北区浮間1-8-2-101,03-3960-5301,
東京都,北区,滝野川1-46-7 滝野川東区民セン 滝野川東児童館,〒114-0023,03-3910-0886,
東京都,北区,王子東児童館,〒114-0002 東京都北区王子6-2-60,03-3913-8851,
東京都,北区,田端児童館,〒114-0014 東京都北区田端5-10-6,03-3823-2720,
東京都,北区,神谷子どもセンター,〒115-0043 東京都北区神谷3-35-17,03-3902-3306,
東京都,北区,袋児童館,〒115-0052 東京都北区赤羽北3-7-2-101,03-3908-8561,
東京都,北区,西が丘児童館,〒115-0056 東京都北区西が丘2-4-1,03-3907-7394,
東京都,北区,西ケ原子どもセンター,〒114-0023 東京都北区西ケ原1-41-3,03-3949-1481,
東京都,北区,豊島児童館,〒114-0003 東京都北区豊島7-17-1,03-3911-9481,
東京都,北区,豊島東児童館,〒114-0003 東京都北区豊島5-5-9-120,03-3913-8822,
東京都,北区,赤羽児童館,〒115-0044 東京都北区赤羽南1-16-1-101,03-3901-1208,
東京都,北区,赤羽北児童館,〒115-0052 東京都北区赤羽北1-5-5 赤羽北保育園3階,03-3906-1149,
東京都,北区,赤羽北２－３１－１６ アクトピア北 ほっこりーの北赤羽 空き店舗,〒115-0052,03-5948-5707,
東京都,北区,赤羽西児童館,〒115-0055 東京都北区赤羽西4-42-9 赤羽西保育園3階,03-3906-3642,
東京都,千代田区,いずみ子育てひろば,〒101-0024 千代田区神田和泉町１,03-3865-1461,
東京都,千代田区,子育てひろば なないろ,〒102-0075 千代田区三番町７,03-3556-8471,
東京都,千代田区,子育てひろば一番町,〒102-0082 千代田区一番町10,03-3230-0866,
東京都,千代田区,子育てひろば四番町,〒102-0081 千代田区四番町11,03-3234-3084,
東京都,千代田区,子育てひろば神田,〒101-0021 千代田区外神田3-4-7昌平童夢館５階,03-3253-6021,
東京都,千代田区,子育てひろば西神田,〒101-0065 千代田区西神田2-6-2西神田コスモス館３階,03-3215-9062,
東京都,千代田区,富士見わんぱくひろば,〒102-0071 千代田区富士見1-10-3富士見みらい館５階,03-3263-1185,
東京都,台東区,三筋保育園いっしょにあそぼう,〒111-0055 東京都台東区三筋2-16-4,03-3866-2413,
東京都,台東区,台東保育園いっしょにあそぼう,〒110-0016 東京都台東区台東1-11-10,03-3832-6743,
東京都,台東区,台東区立台東子ども家庭支援センター わく,〒110-0016,03-3834-4577,
東京都,台東区,台東区立寿子ども家庭支援センター のびの,〒111-0042 東京都台東区寿1-10-10,03-3841-4631,
東京都,台東区,台東区立日本堤子ども家庭支援センター に 台東区日本堤2-25-8 たなか多目的センター,〒111-0021,03-5824-2535,
東京都,台東区,台東区立谷中子ども家庭支援センター ぽか,〒111-0001 東京都台東区谷中2-9-21,03-3824-5532,
東京都,台東区,待乳保育園いっしょにあそぼう,〒111-0024 東京都台東区今戸2-26-12,03-3873-4150,
東京都,台東区,松が谷保育園いっしょにあそぼう,〒111-0036 東京都台東区松が谷4-15-1,03-3843-0853,
東京都,台東区,玉姫保育園いっしょにあそぼう,〒111-0022 東京都台東区清川2-22-16,03-3872-5364,
東京都,品川区,ぷりすくーる西五反田ふれあい交流室,〒141-0031 東京都品川区西五反田3-9-9,03-5759-8061,
東京都,品川区,ゆたか児童センター,〒142-0042 品川区豊町１－１８－１５,03-3786-0633,
東京都,品川区,フラっと広場,〒142-0051 品川区平塚２－１２－２,03-5749-1032,
東京都,品川区,一本橋児童センター,〒140-0014 品川区大井２－２５－１,03-3775-4352,
東京都,品川区,三ツ木児童センター,〒141-0033 品川区西品川２－６－１３,03-3491-1005,
東京都,品川区,中原児童センター,〒142-0062 品川区小山1-4-1,03-3492-6119,
東京都,品川区,中延児童センター,〒142-0054 品川区西中延１－６－１６,03-3781-9300,
東京都,品川区,伊藤児童センター,〒140-0015 品川区西大井６－１３－１,03-3771-1311,
東京都,品川区,八潮児童センター,〒140-0003 品川区八潮５－１０－２７,03-3799-3000,
東京都,品川区,八潮子育て支援施設,〒140-0003 東京都品川区八潮5-8-41,03-5755-9625,
東京都,品川区,冨士見台児童センター,〒140-0015 品川区西大井６－１－８,03-3785-7834,
東京都,品川区,北品川児童センター,〒140-0001 品川区北品川２－７－２１,03-3471-2360,
東京都,品川区,北品川第二保育園ポップンルーム,〒140-0001 東京都品川区北品川3-7-43,03-5460-6065,
東京都,品川区,南ゆたか児童センター,〒142-0042 品川区豊町４－１７－２１,03-3781-3577,
東京都,品川区,南品川児童センター,〒140-0004 品川区南品川４－５－２８,03-3450-5043,
東京都,品川区,南大井児童センター,〒140-0013 品川区南大井３－７－１３,03-3761-4148,
東京都,品川区,大井倉田児童センター,〒140-0014 品川区大井４－１１－３４,03-3776-4881,
東京都,品川区,大原児童センター,〒142-0041 品川区戸越６－１６－１,03-3785-5128,
東京都,品川区,小関児童センター,〒141-0033 品川区北品川５－８－１５,03-3449-1676,
東京都,品川区,平塚児童センター,〒142-0051 品川区平塚２－２－３,03-3786-2228,
東京都,品川区,後地児童センター,〒142-0062 品川区小山２－９－１９,03-3785-5033,
東京都,品川区,東中延児童センター,〒142-0052 品川区東中延２－５－１０,03-3785-0419,
東京都,品川区,東五反田児童センター,〒141-0022 品川区東五反田５－２４－１,03-3443-1629,
東京都,品川区,東品川児童センター 児童館 1400002 品川区東品川１－３４－９ 03-3,〒472-5806,03-3472-5806,
東京都,品川区,東大井児童センター,〒140-0011 品川区東大井１－２２－１６,03-3471-1070,
東京都,品川区,水神児童センター,〒140-0013 品川区南大井５－１３－１９,03-3768-2027,
東京都,品川区,滝王子児童センター,〒140-0014 品川区大井５－１９－１４,03-3771-3885,
東京都,品川区,荏原保健センター内ポップンルーム,〒141-0031 東京都品川区西五反田6-6-6,03-5487-1318,
東京都,品川区,西中延児童センター,〒142-0054 品川区西中延３－８－５,03-3783-1875,
東京都,国分寺市,中部地区拠点親子ひろば「いずみひろば」,〒185-0024 東京都国分寺市泉町2-3-8 いずみプラザ2階,042-321-1801,
東京都,国分寺市,本多親子ひろば,〒185-0011 東京都国分寺市本多1-7-1 本多児童館,042-321-1801,
東京都,国分寺市,東恋ケ窪3-23-8 在宅複合施 ひがしこいがくぼ３丁目よくこう親子ひろば,〒185-0014,042-300-2088,
東京都,国分寺市,東部地区拠点親子ひろば「あすなろひろば」 独立専用施設,〒185-0021 東京都国分寺市南町3-9-25 都営住宅１階,042-321-0414,
東京都,国分寺市,西恋ヶ窪3-32-6市民室内プ- 市民室内プール親子ひろば「コアラッコ」,〒185-0013,070-4133-4770,
東京都,国分寺市,西町親子ひろば,〒185-0035 東京都国分寺市西町3-22-1 にしまち児童館,042-575-8188,
東京都,国分寺市,西部地区拠点親子ひろば「ひかりひろば」,〒185-0034 東京都国分寺市光町3-13-20,042-505-8381,
東京都,国立市,ここすきひろば,〒186-0004 東京都国立市中1-1-47,042-505-6501,
東京都,国立市,ここすきひろば,〒186-0003 東京都国立市富士見台4-17-65,042-505-6552,
東京都,国立市,つちのこひろば 民家,〒186-0011 東京都国立市谷保5119,042-505-7200,
東京都,国立市,中央児童館 おはようコケッコー・カンガルー,〒186-0003 東京都国立市富士見台3-38-5,042-575-3224,
東京都,国立市,矢川児童館 おはようコケッコー・カンガルー,〒186-0003 東京都国立市富士見台4-17-65,042-575-3178,
東京都,国立市,西児童館 おはようコケッコー・カンガルー広,〒186-0005 東京都国立市西1-12-26,042-575-3060,
東京都,墨田区,さくら橋コミュニティセンタ－,〒131-0033 東京都墨田区向島2-3-8,03-3623-2181,
東京都,墨田区,タムスわんぱく子育てひろば墨田,〒130-0014 東京都墨田区亀沢３－２４－１,03-6658-5976,
東京都,墨田区,両国子育てひろば その他 130₋0015,〒621-6455,03-3621-6455,
東京都,墨田区,中川児童館,〒131-0043 東京都墨田区立花5-18-9,03-3619-7188,
東京都,墨田区,八広はなみずき児童館,〒131-0041 東京都墨田区八広4-27-8,03-3617-7060,
東京都,墨田区,八広児童館,〒131-0042 東京都墨田区東墨田1‐2‐6,03-3612-8300,
東京都,墨田区,外手児童館,〒130-0004 東京都墨田区本所2-6-9,03-3621-4531,
東京都,墨田区,子育て支援総合センター,〒130-8628 東京都墨田区横川５－７－４,03-3622-1150,
東京都,墨田区,文花児童館,〒131-0044 東京都墨田区文花1-32-11,03-3619-5753,
東京都,墨田区,文花子育てひろば,〒131-0044 東京都墨田区文花1-20-7,03-5630-6027,
東京都,墨田区,東向島児童館,〒131-0032 東京都墨田区東向島6-6-12,03-3611-2500,
東京都,墨田区,梅若橋コミュニティ会館,〒131-0034 東京都墨田区堤通２－９－１,03-3616-1101,
東京都,墨田区,横川コミュニティ会館,〒130-0003 東京都墨田区横川５－９－１,03-5600-4500,
東京都,墨田区,江東橋児童館,〒130-0022 東京都墨田区江東橋1-15-4,03-3634-8883,
東京都,墨田区,立川児童館,〒130-0023 東京都墨田区立川1-5-2,03-3633-2874,
東京都,墨田区,立花児童館,〒131-0043 東京都墨田区立花1-27-9,03-3619-5781,
東京都,多摩市,こども家庭センターたまっこ 子育てひろば,〒206-0031 東京都多摩市豊ヶ丘1-21-3,042-375-0104,
東京都,多摩市,パルテノン多摩こどもひろばOLIVE,〒206-0033 東京都多摩市落合２－３５,042-400-7715,
東京都,多摩市,フェアリーひろば,〒206-0034 多摩市鶴牧六丁目14番地,042-338-2277,
東京都,多摩市,一ノ宮児童館,〒206-0002 東京都多摩市一ノ宮１－１８－７,042-375-4643,
東京都,多摩市,唐木田児童館,〒206-0034 東京都多摩市鶴牧６－１４,042-338-2277,
東京都,多摩市,子ども青少年部 児童青少年課 東寺方児,〒206-0003 東京都多摩市東寺方626-7,042-338-5883,
東京都,多摩市,子育てセンター 保育所 2060001,〒375-8217,042-375-8217,
東京都,多摩市,桜ケ丘１－１７－７（施設改修中 桜ヶ丘児童館,〒206-0013,070-1592-0571,
東京都,多摩市,諏訪児童館,〒206-0024 東京都多摩市諏訪２－８,042-375-0991,
東京都,多摩市,連光寺児童館,〒206-0021 東京都多摩市連光寺３－５７－１,042-338-5881,
東京都,大島町,元町保育園 ふれあい広場,〒100-0101 東京都大島町元町字丸塚５４７－１,04992-2-3213,
東京都,大島町,北ノ山保育園 のびのび広場,〒100-0101 東京都大島町元町字地の岡６５－１０,04992-2-2382,
東京都,大島町,波浮保育園 ぽっぽの会,〒100-0212 東京都大島町波浮港１７番地,04992-4-1561,
東京都,大田区,0-2MaMaGarten,〒144-0031 東京都大田区東蒲田2-21-2 田中ビル1階,03-3735-2757,
東京都,大田区,上池台児童館,〒145-0064 東京都大田区上池台2-35-18,03-3727-0503,
東京都,大田区,下丸子児童館 児童館 146－0092,〒757-1421,03-3757-1421,
東京都,大田区,下丸子四丁目児童館,〒146-0092 東京都大田区下丸子4-25-1,03-3758-2420,
東京都,大田区,中央八丁目児童館,〒143-0024 東京都大田区中央８-29-４,03-3755-4366,
東京都,大田区,中馬込児童館,〒143-0027 東京都大田区中馬込１-19-１-201,03-3777-4498,
東京都,大田区,久が原児童館,〒146-0085 東京都大田区久が原5-4-9,03-3751-4751,
東京都,大田区,仲六郷2-44-11六郷地域力推進 子ども家庭支援センター六郷,〒144-0055,03-6715-7830,
東京都,大田区,仲池上児童館,〒146-0081 東京都大田区仲池上1-21-16,03-3751-3338,
東京都,大田区,千鳥児童館,〒146-0083 東京都大田区千鳥3-11-7,03-3758-8191,
東京都,大田区,南六郷三丁目児童館,〒144-0045 東京都大田区南六郷3-18-2,03-3739-5888,
東京都,大田区,南六郷児童館,〒144-0045 東京都大田区南六郷1-29-1-101,03-3739-4452,
東京都,大田区,南雪谷児童館,〒145-0066 東京都大田区南雪谷5-18-22,03-3728-8253,
東京都,大田区,南馬込三丁目児童館,〒143-0025 東京都大田区南馬込３-３-７,03-3773-7498,
東京都,大田区,南馬込児童館,〒143-0025 東京都大田区南馬込１-59-21,03-3772-4340,
東京都,大田区,南馬込四丁目児童館,〒143-0025 東京都大田区南馬込４-６-５,03-5742-5090,
東京都,大田区,多摩川児童館,〒146-0095 東京都大田区多摩川2－24－25,03-5710-2057,
東京都,大田区,大森中児童館,〒143-0014 東京都大田区大森中２-13-５,03-3761-7749,
東京都,大田区,大森児童館,〒143-0012 東京都大田区大森東３-５-15,03-3761-1916,
東京都,大田区,大森北児童館,〒143-0016 東京都大田区大森北３-25-２,03-3764-3060,
東京都,大田区,大森南児童館,〒143-0013 東京都大田区大森南２-７-９,03-3743-3667,
東京都,大田区,大森本町児童館,〒143-0011 東京都大田区大森本町２-２-４,03-3298-3019,
東京都,大田区,大森東一丁目児童館,〒143-0012 東京都大田区大森東１-31-３-105,03-3763-3288,
東京都,大田区,大森西児童館,〒143-0015 東京都大田区大森西５-20-17,03-3768-7776,
東京都,大田区,子ども家庭支援センター大森,〒143-0016 東京都大田区大森北4-16-5,03-5753-7830,
東京都,大田区,子ども家庭支援センター洗足池,〒145-0064 東京都大田区上池台2-35-18,03-5754-7830,
東京都,大田区,子育てひろば仲六郷,〒144-0055 東京都大田区仲六郷1-29-10,03-3742-1514,
東京都,大田区,子育てひろば新蒲田,〒144-0054 東京都大田区新蒲田1-18-16新蒲田保育園内,03-5710-1101,
東京都,大田区,子育てひろば羽田,〒144-0043 東京都大田区羽田４-11-1羽田保育園内,03-3744-0111,
東京都,大田区,山王児童館,〒143-0023 東京都大田区山王１-５-13,03-3776-3051,
東京都,大田区,徳持児童館,〒146-0082 東京都大田区池上8-13-4,03-3751-9914,
東京都,大田区,本蒲田児童館,〒144-0052 東京都大田区蒲田1-4-23,03-3736-3217,
東京都,大田区,東六郷児童館,〒144-0046 東京都大田区東六郷3-5-19,03-3731-3040,
東京都,大田区,東糀谷児童館,〒144-0033 東京都大田区東糀谷4-1-7,03-3745-5155,
東京都,大田区,池上児童館,〒146-0082 東京都大田区池上５-９-９,03-3751-6603,
東京都,大田区,沢田児童館,〒143-0015 東京都大田区大森西２-２-１,03-3298-3356,
東京都,大田区,洗足池児童館,〒145-0063 東京都大田区南千束2-15-1,03-3729-7113,
東京都,大田区,田園調布二丁目児童館,〒145-0071 東京都大田区田園調布2-17-2,03-3722-5189,
東京都,大田区,田園調布本町児童館東嶺町分室,〒145-0074 東京都大田区東嶺町20-4,03-3753-3054,
東京都,大田区,矢口児童館,〒146-0093 東京都大田区矢口3-3-20,03-3758-4657,
東京都,大田区,糀谷児童館,〒144-0034 東京都大田区西糀谷2-26-3-101,03-3743-3854,
東京都,大田区,萩中三丁目児童館,〒144-0047 東京都大田区萩中3－30－9,03-3744-7690,
東京都,大田区,萩中児童館,〒144-0047 東京都大田区萩中1-1-8,03-3734-1806,
東京都,大田区,蒲田児童館,〒144-0052 東京都大田区蒲田2-8-8,03-3737-5537,
東京都,大田区,西糀谷児童館,〒144-0034 東京都大田区西糀谷1-12-10,03-3743-0997,
東京都,大田区,西蒲田7-49-2大田区社会福祉 子ども家庭支援センター蒲田,〒144-0051,03-5714-1152,
東京都,大田区,西蒲田児童館,〒144-0051 東京都大田区西蒲田3-8-6,03-3751-3365,
東京都,大田区,高畑児童館,〒144-0056 東京都大田区西六郷3-18-2,03-3737-1807,
東京都,大田区,鵜の木児童館,〒146-0091 東京都大田区鵜の木3-34-7,03-3750-5483,
東京都,小平市,さわやか館こども広場,〒187-0002 東京都小平市花小金井4-21-2,042-466-8460,
東京都,小平市,上水本町地域センター こども広場 公共施設 187−0022,〒325-2120,042-325-2120,
東京都,小平市,中島地域センターこども広場 公共施設 187−0033,〒347-3113,042-347-3113,
東京都,小平市,小川東町4-2-1 小平元気村お 子育て交流ひろば,〒187-0031,042-348-2100,
東京都,小平市,小川東町4-2-1 小平元気村お 子育て交流ひろば,〒187-0031,042-348-2100,
東京都,小平市,小川東町地域センターこども広場 公共施設 187−0031,〒342-3770,042-342-3770,
